image_path,caption_text,sku_id,sku_name,variant,size_text,brand_name,category_name,caption_id,model_name,prompt_version,created_at,is_ground_truth,keywords,colors,shapes,materials,packaging,taste,texture,is_primary,ocr_text
47_57126f13b102469eb06f4fcea2c09fd0.png,"Đây là chai nước mắm Nam Ngư, được làm từ cá cơm tươi ngon. Sản phẩm có dung tích [ghi dung tích chai nếu có trong ảnh].",47,Nước mắm Nam Ngư,,,,Nước mắm,268,gemini-1.5-flash,v1,2025-09-19 08:50:44.521679+00:00,False,[],[],[],[],[],[],[],True,
48_9a69b2864f064f8587f7e924dbc2df5f.png,"Đây là chai nước chấm Nam Ngư Đệ Nhất, sản phẩm của Chim-Su Foods, dung tích 450ml.  Nước chấm được làm từ cá.",48,Nước mắm Đệ Nhị,,,,Nước mắm,269,gemini-1.5-flash,v1,2025-09-19 08:50:47.657487+00:00,False,[],[],[],[],[],[],[],True,
48_9a69b2864f064f8587f7e924dbc2df5f.png,"chai nước chấm nam ngư đệ nhị với nắp đỏ, nhãn hiệu màu vàng và hình ảnh cá.",48,Nước mắm Đệ Nhị,,,,Nước mắm,390,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:24.955568+00:00,False,"[""nước chấm"", ""nam ngư"", ""đệ nhị"", ""gia vị""]","[""nâu"", ""đỏ"", ""vàng""]","[""chai chữ nhật""]","[""nhựa""]","[""chai""]","[""mặn"", ""ngọt"", ""chua""]","[""lỏng""]",True,
49_3177d406874b45e6afde2ecba1255c54.png,Đây là chai nước ngọt Mirinda hương cam.  Dung tích chai được hiển thị rõ trên nhãn.,49,Mirinda vị cam,,,,Nước ngọt,270,gemini-1.5-flash,v1,2025-09-19 08:50:50.602961+00:00,False,[],[],[],[],[],[],[],True,
49_3177d406874b45e6afde2ecba1255c54.png,"chai mirinda hương cam có màu cam, bao bì bằng nhựa.",49,Mirinda vị cam,,,,Nước ngọt,391,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:28.216989+00:00,False,"[""mirinda"", ""nước ngọt"", ""hương cam"", ""chai nhựa""]","[""cam""]","[""chai""]","[""nhựa""]","[""chai""]","[""cam""]",[],True,
50_02135ad1b6ab4b7aa154346e86f3cb94.png,Đây là chai nước tăng lực vị đào Top Up dung tích 1.5L.  Chai nước có màu đỏ.,50,Top Up vị dâu,,,,Nước ngọt,271,gemini-1.5-flash,v1,2025-09-19 08:50:54.192034+00:00,False,[],[],[],[],[],[],[],True,
50_02135ad1b6ab4b7aa154346e86f3cb94.png,Đây là chai nước tăng lực top up vị dâu.,50,Top Up vị dâu,,,,Nước ngọt,392,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:31.569439+00:00,False,"[""nước tăng lực"", ""top up"", ""vị dâu""]","[""đỏ""]","[""chai""]","[""nhựa""]","[""chai""]","[""dâu""]","[""có ga""]",True,
51_5e78b083c6dd4363b8d1e6cd50376039.png,Đây là chai nước ngọt mirinda hương xá xị.,51,Mirinda xá xị,,,,Nước ngọt,393,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:34.694186+00:00,False,"[""mirinda"", ""nước ngọt"", ""xá xị"", ""chai""]","[""nâu"", ""đỏ"", ""trắng""]","[""chai""]","[""nhựa""]","[""chai""]","[""xá xị""]",[],True,
51_5e78b083c6dd4363b8d1e6cd50376039.png,"Đây là chai nước giải khát Mirinda vị quả mọng, dung tích lớn.  Hình ảnh thể hiện rõ nhãn mác sản phẩm.",51,Mirinda xá xị,,,,Nước ngọt,272,gemini-1.5-flash,v1,2025-09-19 08:50:57.057474+00:00,False,[],[],[],[],[],[],[],True,
52_df753db14e98466b9749ce24e2e54441.png,chai pepsi cola lớn với nhãn màu xanh dương.,52,Pepsi,,,,Nước ngọt,394,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:39.134451+00:00,False,"[""pepsi"", ""cola"", ""nước ngọt"", ""chai""]","[""đen"", ""xanh dương"", ""trắng"", ""đỏ""]","[""chai""]","[""nhựa""]","[""chai""]","[""cola""]","[""có ga""]",True,
52_df753db14e98466b9749ce24e2e54441.png,"Hình ảnh là chai nước ngọt Pepsi. Chai nước có dung tích lớn, nhãn hiệu Pepsi in rõ ràng trên thân chai.",52,Pepsi,,,,Nước ngọt,273,gemini-1.5-flash,v1,2025-09-19 08:51:00.005650+00:00,False,[],[],[],[],[],[],[],True,
53_7bb23e0b9d5f4c2e9c0a7737aa7b795d.png,Đây là chai nước ngọt mirinda vị kem.,53,Mirinda soda kem,,,,Nước ngọt,395,gemini-2.0-flash-exp,v1.0,2025-10-04 12:22:42.393677+00:00,False,"[""mirinda"", ""nước ngọt"", ""vị kem"", ""chai nhựa""]","[""xanh lá cây"", ""trắng""]","[""chai""]","[""nhựa""]","[""chai""]","[""kem""]",[],True,
53_7bb23e0b9d5f4c2e9c0a7737aa7b795d.png,"Đây là hình ảnh chai nước ngọt Mirinda Soda Kem, có màu xanh lá cây.  Chai nước ngọt có dung tích lớn.",53,Mirinda soda kem,,,,Nước ngọt,274,gemini-1.5-flash,v1,2025-09-19 08:51:03.922517+00:00,False,[],[],[],[],[],[],[],True,
54_7789db722c2c447ebafb6d6e6756387d.png,"Đây là chai coca-cola vị nguyên bản, ít đường.",54,CocaCola,,,,Nước ngọt,500,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:01.140086+00:00,False,"[""coca-cola"", ""nước ngọt"", ""chai nhựa"", ""ít đường""]","[""đỏ"", ""đen"", ""trắng""]","[""chai""]","[""nhựa""]","[""chai""]","[""cola""]","[""null""]",True,
54_7789db722c2c447ebafb6d6e6756387d.png,"Hình ảnh một chai Coca-Cola nguyên bản, ít đường, dung tích lớn.  Chai nước ngọt có màu nâu đen đặc trưng.",54,CocaCola,,,,Nước ngọt,275,gemini-1.5-flash,v1,2025-09-19 08:51:06.788000+00:00,False,[],[],[],[],[],[],[],True,
55_5b3db10127754819a7b4e3793278cac9.png,"Sản phẩm là một chai nước ép Suntory Tea Plus, được làm từ chất lượng cao cấp. Sản phẩm có màu sắc đen tối với logo trắng nổi bật trên bìa chai. Bìa chai có kích thước lớn, giúp cho người dùng dễ dàng nhận biết. Sản phẩm được đựng trong bìa nhựa, có thể giữ được hương vị lâu dài.",55,Trà Ô long tea plus,,,,Nước ngọt,318,QWen2-VL-2B-Instruct,v1.0,2025-10-04 10:49:52.888451+00:00,False,"[""sản phẩm""]","[""không xác định""]","[""không xác định""]","[""nhựa""]","[""không xác định""]","[""không xác định""]","[""không xác định""]",True,
55_5b3db10127754819a7b4e3793278cac9.png,"Đây là chai trà oolong tea plus của suntory, có dung tích 1 lít.",55,Trà Ô long tea plus,,,,Nước ngọt,501,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:04.533572+00:00,False,"[""trà"", ""oolong"", ""suntory"", ""tea plus""]","[""đen"", ""vàng"", ""xanh lá""]","[""chai""]","[""nhựa""]","[""chai nhựa""]","[""trà oolong""]","[""null""]",True,
55_5b3db10127754819a7b4e3793278cac9.png,"Chai trà đóng chai Suntory Tea Plus 1 lít, sản phẩm có nguồn gốc xuất xứ từ Nhật Bản.",55,Trà Ô long tea plus,,,,Nước ngọt,276,gemini-1.5-flash,v1,2025-09-19 08:51:09.506804+00:00,False,[],[],[],[],[],[],[],True,
56_30e3ffa0001f4762a0088535217b3c52.png,Đây là hình ảnh một chai nước ngọt 7 Up. Chai nước có màu xanh lá cây và được làm bằng nhựa.,56,7 Up,,,,Nước ngọt,277,gemini-1.5-flash,v1,2025-09-19 08:51:12.566468+00:00,False,[],[],[],[],[],[],[],True,
56_30e3ffa0001f4762a0088535217b3c52.png,"chai nước ngọt 7up lớn, có màu xanh lá cây và nhãn hiệu màu xanh lá cây đậm.",56,7 Up,,,,Nước ngọt,502,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:09.005259+00:00,False,"[""7up"", ""nước ngọt"", ""chai nhựa""]","[""xanh lá cây"", ""trắng""]","[""chai""]","[""nhựa""]","[""chai""]","[""chanh"", ""soda""]",[null],True,
57_9552fa7e9cd14cf5a245136bf02b207a.png,"Đây là chai trà đào C2, được làm từ lá trà 100% tự nhiên.  Sản phẩm có thiết kế chai nhựa, màu sắc bắt mắt.",57,C2 Trà đào,,,,Nước ngọt,278,gemini-1.5-flash,v1,2025-09-19 08:51:17.839860+00:00,False,[],[],[],[],[],[],[],True,
57_9552fa7e9cd14cf5a245136bf02b207a.png,"C2 là một loại nước ép trái cây tự nhiên, được sản xuất từ nguyên liệu 100%. Sản phẩm được đựng trong bao bì nhựa trong suốt, có màu sắc tươi sáng và hấp dẫn. Bao bì được thiết kế để giữ hương vị của trái cây tươi ngon. C2 có kích thước 500ml, phù hợp cho việc uống một ly mỗi ngày.",57,C2 Trà đào,,,,Nước ngọt,453,QWen2-VL-2B-Instruct,v1.0,2025-10-20 15:46:58.611074+00:00,False,"[""nước ép trái cây"", ""cách sử dụng"", ""bảo quản"", ""sản phẩm tự nhiên""]","[""xanh lá cây"", ""đỏ""]","[""bao bì nhựa trong suốt""]","[""cây"", ""thực phẩm"", ""bảo quản""]","[""bao bì nhựa trong suốt""]","[""tươi ngon"", ""đúng vị""]","[""đẹp mắt"", ""đúng vị""]",True,
57_9552fa7e9cd14cf5a245136bf02b207a.png,"Đây là chai trà đào c2, một loại đồ uống giải khát.",57,C2 Trà đào,,,,Nước ngọt,503,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:12.262484+00:00,False,"[""trà đào"", ""c2"", ""đồ uống"", ""giải khát""]","[""cam"", ""trắng"", ""xanh lá""]","[""chai""]","[""nhựa""]","[""chai""]","[""đào""]",[],True,
58_3cfe76d23e364003822e9b85e6ec46f0.png,chai trà xanh không độ vị chanh,58,Trà xanh không độ,,,,Nước ngọt,504,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:15.756855+00:00,False,"[""trà xanh"", ""không độ"", ""vị chanh"", ""nước giải khát""]","[""xanh lá"", ""vàng""]","[""chai""]","[""nhựa""]","[""chai""]","[""chanh"", ""trà xanh""]","[""lỏng""]",True,
58_3cfe76d23e364003822e9b85e6ec46f0.png,"Đây là chai trà xanh vị chanh Khổng Đồ, dung tích 455ml, được làm từ trà xanh 100% thiên nhiên, không chất tạo màu nhân tạo.",58,Trà xanh không độ,,,,Nước ngọt,279,gemini-1.5-flash,v1,2025-09-19 08:51:26.261490+00:00,False,[],[],[],[],[],[],[],True,
58_3cfe76d23e364003822e9b85e6ec46f0.png,"Đây là chai trà xanh vị chanh O Khổng Đô, dung tích 455ml.",58,Trà xanh không độ,,,,Nước ngọt,308,Qwen2-VL-2B-Instruct,v1.0,2025-10-02 09:29:27.915981+00:00,False,[],[],[],[],[],[],[],True,
59_f9b52dc1190e4b5e8c6b9871c570013e.png,Đây là chai nước tăng lực wake-up 247. Sản phẩm có màu nâu sẫm và được đóng trong chai nhựa.,59,Wake up 247,,,,Nước ngọt,401,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:07.781273+00:00,False,"[""nước tăng lực"", ""wake-up 247"", ""chai nhựa""]","[""nâu"", ""đen"", ""vàng""]","[""chai""]","[""nhựa""]","[""chai""]",[],[],True,
59_f9b52dc1190e4b5e8c6b9871c570013e.png,"Đây là hình ảnh chai nước uống Wake-Up 7420, có màu nâu đậm. Sản phẩm được đóng chai nhựa, có nắp đậy.",59,Wake up 247,,,,Nước ngọt,280,gemini-1.5-flash,v1,2025-09-19 08:51:29.032644+00:00,False,[],[],[],[],[],[],[],True,
60_70b5862eab3a4805a1d3308cbc8063bf.png,Đây là chai nước dừa nha đam của công ty cpdm tân tiến phát.,60,Nước dừa ISO,,,,Nước ngọt,402,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:10.944188+00:00,False,"[""nước dừa"", ""nha đam"", ""đồ uống""]","[""trắng"", ""xanh lá"", ""xanh dương""]",[],"[""nhựa""]","[""chai""]","[""dừa"", ""nha đam""]","[""lỏng""]",True,
60_70b5862eab3a4805a1d3308cbc8063bf.png,"Đây là hình ảnh chai nước dừa đóng chai, có in thông tin sản phẩm và mã vạch. Chai nước dừa có nhãn hiệu và đạt chứng nhận ISO 22000:2018.",60,Nước dừa ISO,,,,Nước ngọt,281,gemini-1.5-flash,v1,2025-09-19 08:51:32.306529+00:00,False,[],[],[],[],[],[],[],True,
61_5c3e6ef582334fd8afb34b5f47854f2f.png,"Đây là chai trà chanh C2, được làm từ 100% lá trà tự nhiên.",61,C2 Trà chanh,,,,Nước ngọt,282,gemini-1.5-flash,v1,2025-09-19 08:51:35.285971+00:00,False,[],[],[],[],[],[],[],True,
61_5c3e6ef582334fd8afb34b5f47854f2f.png,Đây là chai trà chanh C2 làm từ lá trà tự nhiên.,61,C2 Trà chanh,,,,Nước ngọt,403,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:15.209403+00:00,False,"[""trà chanh"", ""c2"", ""nước giải khát"", ""chai nhựa""]","[""vàng"", ""xanh lá""]","[""chai""]","[""nhựa""]","[""chai""]","[""chanh"", ""trà""]","[""lỏng""]",True,
62_9791c43b37664633a163e895d7918c83.png,Đây là chai nước dừa nha đam Zezo68.  Sản phẩm là sự kết hợp giữa nước dừa và nha đam.,62,Nước dừa nha đam,,,,Nước ngọt,283,gemini-1.5-flash,v1,2025-09-19 08:51:38.100291+00:00,False,[],[],[],[],[],[],[],True,
62_9791c43b37664633a163e895d7918c83.png,Đây là chai nước dừa nha đam của thương hiệu Zezo 68.,62,Nước dừa nha đam,,,,Nước ngọt,404,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:19.979145+00:00,False,"[""nước dừa"", ""nha đam"", ""zezo 68""]","[""trắng"", ""xanh lá"", ""xanh dương""]","[""chai""]","[""nhựa""]","[""chai nhựa""]","[""dừa"", ""nha đam""]","[""lỏng""]",True,
63_a4f1876e949e47449c6eadab9d39387f.png,Đây là một chai nước rửa chén sunlight hương chanh. Sản phẩm có màu vàng và bao bì màu vàng.,63,Sunlight,,,,Nước rửa chén,405,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:23.131331+00:00,False,"[""nước rửa chén"", ""sunlight"", ""chanh""]","[""vàng"", ""xanh lá""]","[""chai""]","[""nhựa""]","[""chai nhựa""]",[],[],True,
63_a4f1876e949e47449c6eadab9d39387f.png,"Đây là chai nước rửa chén Sunlight Chanh 100ml, giúp làm sạch chén bát nhanh chóng và dễ dàng.",63,Sunlight,,,,Nước rửa chén,284,gemini-1.5-flash,v1,2025-09-19 08:51:41.163457+00:00,False,[],[],[],[],[],[],[],True,
64_4781134e30704717953a8afa648b9c6f.png,"Đây là một bình nước rửa chén Net Sạch hương chanh, có màu vàng.",64,Net Sạch,,,,Nước rửa chén,406,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:26.558353+00:00,False,"[""nước rửa chén"", ""net sạch"", ""hương chanh""]","[""vàng"", ""xanh lá""]",[],"[""nhựa""]","[""bình""]",[],[],True,
64_4781134e30704717953a8afa648b9c6f.png,"Đây là hình ảnh chai nước rửa chén Net Sạch, dung tích lớn, có mùi chanh. Sản phẩm được quảng cáo là siêu sạch và siêu tiết kiệm.",64,Net Sạch,,,,Nước rửa chén,285,gemini-1.5-flash,v1,2025-09-19 08:51:44.294223+00:00,False,[],[],[],[],[],[],[],True,
65_3677f45f5c2e495dad7ef231a085031d.png,Đây là một chai nước rửa chén moonlight hương chanh. Sản phẩm có màu vàng và được đóng gói trong chai nhựa.,65,Moonlight,,,,Nước rửa chén,407,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:30.236308+00:00,False,"[""nước rửa chén"", ""moonlight"", ""chanh"", ""vệ sinh nhà bếp""]","[""vàng"", ""xanh lá""]","[""chai""]","[""nhựa""]","[""chai""]","[""chanh""]",[],True,
65_3677f45f5c2e495dad7ef231a085031d.png,"Đây là chai nước rửa chén Moonlight Chanh 100, có mùi chanh tươi mát, giúp làm sạch chén bát nhanh chóng.",65,Moonlight,,,,Nước rửa chén,286,gemini-1.5-flash,v1,2025-09-19 08:51:47.254323+00:00,False,[],[],[],[],[],[],[],True,
66_7bd60788fa4e48bb92d1cc5a38eb3bb1.png,"Chai nước chấm Tam Thái Tử nhãn hiệu Chin-Su, có bổ sung ớt. Sản phẩm có dung tích [cần thêm thông tin từ ảnh để xác định].",66,Tam thái tử,,,,Nước tương,287,gemini-1.5-flash,v1,2025-09-19 08:51:50.101559+00:00,False,[],[],[],[],[],[],[],True,
66_7bd60788fa4e48bb92d1cc5a38eb3bb1.png,"Sản phẩm là một chai nước tương Tam Thái Tự, có màu đỏ đậm và nâu nhạt. Bao bì được làm từ nhựa, có thiết kế đơn giản nhưng đầy đủ thông tin. Chai có kích thước lớn, phù hợp cho việc sử dụng rộng rãi. Sản phẩm được sản xuất từ nguyên liệu tự nhiên, đảm bảo an toàn cho sức khỏe người dùng.",66,Tam thái tử,,,,Nước tương,314,Qwen2-VL-2B-Instruct,v1.0,2025-10-04 10:42:25.871071+00:00,False,"[""nước tương"", ""Tam Thái Từ"", ""Chin-su""]","[""đen""]","[""chai""]","[""nhựa""]","[""túi""]","[""không xác định""]","[""giòn""]",True,
66_7bd60788fa4e48bb92d1cc5a38eb3bb1.png,chai nước mắm tam thái tử nhị ca của chin-su.,66,Tam thái tử,,,,Nước tương,408,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:33.611764+00:00,False,"[""nước mắm"", ""tam thái tử"", ""chin-su""]","[""nâu"", ""đỏ"", ""vàng""]","[""chai""]","[""nhựa""]","[""chai""]","[""mặn"", ""ngọt""]","[""lỏng""]",True,
67_e498774d4bfa4b6d89162a64f6b600ef.png,"Hình ảnh lon sữa đặc southern star của vinamilk, phiên bản mới.",67,Southern Star (xanh lam),,,,Sữa,409,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:36.799311+00:00,False,"[""sữa đặc"", ""vinamilk"", ""southern star"", ""sữa""]","[""xanh dương"", ""vàng"", ""trắng""]","[""lon""]","[""kim loại""]","[""lon""]","[""ngọt""]","[""kem""]",True,
67_e498774d4bfa4b6d89162a64f6b600ef.png,"Hình ảnh chụp lon sữa đặc có đường Southern Star của Vinamilk, trọng lượng 380g, với công thức mới.",67,Southern Star (xanh lam),,,,Sữa,288,gemini-1.5-flash,v1,2025-09-19 08:51:53.133743+00:00,False,[],[],[],[],[],[],[],True,
69_032d79a9f2bb47a3aea4361505567cec.png,Ảnh chụp hộp sữa tươi tiệt trùng có đường Vinamilk 100%. Hộp sữa có màu xanh lá cây với hình ảnh những chú bò.,69,Vinamilk,,,,Sữa,410,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:40.315083+00:00,False,"[""sữa tươi"", ""vinamilk"", ""sữa tiệt trùng"", ""có đường""]","[""xanh lá cây"", ""trắng"", ""đen""]","[""hộp chữ nhật""]","[""carton""]","[""hộp giấy""]","[""ngọt""]","[""lỏng""]",True,
69_032d79a9f2bb47a3aea4361505567cec.png,"Đây là hình ảnh bao bì sữa tươi Vinamilk 100%, dung tích 180ml, tiệt trùng có đường.  Bao bì có thiết kế hình ảnh bò sữa đáng yêu.",69,Vinamilk,,,,Sữa,289,gemini-1.5-flash,v1,2025-09-19 08:51:56.319143+00:00,False,[],[],[],[],[],[],[],True,
70_2bb6526cdd5b417cb77ea72504801ced.png,"Đây là lon sữa đặc có đường Southern Star 380g của Vinamilk.  Sản phẩm được quảng cáo là ""bí quyết của cà phê ngon"".",70,Southern Star (xanh lá),,,,Sữa,290,gemini-1.5-flash,v1,2025-09-19 08:52:00.180315+00:00,False,[],[],[],[],[],[],[],True,
70_2bb6526cdd5b417cb77ea72504801ced.png,Hình ảnh lon sữa đặc southern star của vinamilk. Sản phẩm có vẻ được thiết kế để pha cà phê.,70,Southern Star (xanh lá),,,,Sữa,411,gemini-2.0-flash-exp,v1.0,2025-10-04 12:23:44.025808+00:00,False,"[""sữa đặc"", ""vinamilk"", ""southern star"", ""cà phê""]","[""xanh lá"", ""trắng"", ""vàng""]","[""lon trụ""]","[""kim loại""]","[""lon""]","[""ngọt""]","[""đặc"", ""kem""]",True,
71_6667088f57844940892f97eb93d9a390.png,"Đây là gói gia vị hoàn chỉnh Knorr Thịt Kho Tàu, dùng để ướp và kho 300g thịt.  Hình ảnh minh họa món thịt kho tàu đã hoàn thiện.",71,Knorr Thịt kho tàu,,,,Gia vị,291,gemini-1.5-flash,v1,2025-09-19 08:52:03.264233+00:00,False,[],[],[],[],[],[],[],True,
71_6667088f57844940892f97eb93d9a390.png,"Gia vị hoàn chỉnh knorr thịt kho tàu, giúp món ăn thêm đậm đà hương vị.",71,Knorr Thịt kho tàu,,,,Gia vị,437,gemini-2.0-flash-exp,v1.0,2025-10-05 07:24:42.363209+00:00,False,"[""gia vị"", ""thịt kho tàu"", ""knorr""]","[""xanh lá"", ""đỏ"", ""nâu""]",[],"[""nilon""]","[""gói""]","[""mặn"", ""ngọt""]",[],True,
71_6667088f57844940892f97eb93d9a390.png,"Knorr Thit Kho Tau gói nhỏ, màu xanh lá cây, bao bì được làm từ chất liệu nhựa, kích thước 100g. Sản phẩm này được sản xuất từ năm 1838 và được quảng cáo là gia vị hoàn chỉnh cho món thit kho tau.",71,Knorr Thịt kho tàu,,,,Gia vị,449,QWen2-VL-2B-Instruct,v1.0,2025-10-20 15:32:41.950817+00:00,False,"[""Knorr"", ""Thit Kho Tau"", ""xanh lá cây"", ""bao bì"", ""chuẩn"", ""kích thước"", ""100g"", ""sản xuất"", ""năm 1838"", ""quảng cáo"", ""gia vị""]","[""xanh lá cây""]","[""gói nhỏ""]","[""chuẩn"", ""bao bì""]","[""bao bì""]","[""không xác định""]","[""không xác định""]",True,
72_d1b5d89dff0b4c6096bc19ef01eb0ec0.jpg,"Đây là lon nước tăng lực Red Bull 250ml, có màu vàng nâu.",72,Bò húc Thái,,,,Nước ngọt,302,Qwen2-VL-2B-Instruct,v1.0,2025-10-02 08:45:14.256289+00:00,False,"[""Red Bull"", ""250ml"", ""logo"", ""sản phẩm""]","[""vàng nâu""]","[""lon""]","[""nhựa""]","[""lon""]","[""không xác định""]","[""không xác định""]",True,
72_d1b5d89dff0b4c6096bc19ef01eb0ec0.jpg,Ảnh chụp cận cảnh lon nước tăng lực red bull kratingdaeng. Lon nước có màu vàng và in hình hai con bò đỏ.,72,Bò húc Thái,,,,Nước ngọt,438,gemini-2.0-flash-exp,v1.0,2025-10-05 07:25:11.037700+00:00,False,"[""nước tăng lực"", ""red bull"", ""kratingdaeng"", ""lon nước"", ""đồ uống""]","[""vàng"", ""đỏ"", ""trắng""]","[""lon"", ""hình tròn""]","[""kim loại""]","[""lon""]",[],[],True,
72_d1b5d89dff0b4c6096bc19ef01eb0ec0.jpg,"Red Bull được sản xuất từ nhựa, có màu vàng cam. Bao bì có hình chữ nhật, có logo Red Bull trên mặt trước. Sản phẩm có kích thước 330ml.",72,Bò húc Thái,,,,Nước ngọt,447,QWen2-VL-2B-Instruct,v1.0,2025-10-20 15:25:38.923335+00:00,False,"[""Red Bull"", ""sản phẩm"", ""nhựa"", ""màu vàng cam"", ""bao bì"", ""logo Red Bull"", ""kích thước 330ml""]","[""màu vàng cam"", ""màu đỏ""]","[""hình chữ nhật"", ""logo Red Bull""]","[""nhựa""]","[""bao bì""]","[""không xác định""]","[""không xác định""]",True,
73_603137893c2545948b1778d813b03b24.jpg,"Đây là lon bia Heineken, có màu xanh lá cây với in hình sao Heineken đỏ. Lon có dung tích 330ml.",73,Bia Ken,,None,,Bia,300,Qwen2-VL-2B-Instruct,v1.0,2025-10-01 14:59:43.161922+00:00,True,[],"[""xanh lá cây"", ""đỏ""]","[""lon""]","[""nhôm""]","[""lon""]","[""bia""]",[],True,
73_603137893c2545948b1778d813b03b24.jpg,"Các sản phẩm Heineken được sản xuất từ chất liệu铝, có màu xanh lá cây. Bao bì được làm từ nhựa và có kích thước 355ml. Sản phẩm có đặc điểm chính là logo đỏ với một ngôi sao đỏ trên nền xanh lá cây.",73,Bia Ken,,None,,Bia,441,QWen2-VL-2B-Instruct,v1.0,2025-10-20 14:26:50.833753+00:00,False,"[""sản phẩm""]","[""không xác định""]","[""không xác định""]","[""nhựa""]","[""không xác định""]","[""không xác định""]","[""không xác định""]",True,
73_603137893c2545948b1778d813b03b24.jpg,Đây là lon bia heineken màu xanh lá cây với ngôi sao đỏ.,73,Bia Ken,,None,,Bia,439,gemini-2.0-flash-exp,v1.0,2025-10-05 07:26:29.444314+00:00,False,"[""bia"", ""heineken"", ""lon"", ""đồ uống có cồn""]","[""xanh lá cây"", ""đỏ"", ""trắng""]","[""lon""]","[""kim loại""]","[""lon""]","[""null""]","[""null""]",True,
73_603137893c2545948b1778d813b03b24.jpg,"Sản phẩm Viết caption ngắn 1-2 câu, khách quan, tiếng Việt.",73,Bia Ken,,None,,Bia,296,qwen2vl-lora,v1,2025-09-29 16:32:37.831667+00:00,False,[],[],[],[],[],[],[],True,
175983_2.jpg,"Gói mì ăn liền koreno jumbo vị bò cay, khối lượng tịnh 1kg.",143,Túi 10 gói ḿ Koreno Jumbo ḅ cay 100g,,,,,505,gemini-2.0-flash-exp,v1.0,2025-11-02 13:10:19.294225+00:00,False,"[""mì ăn liền"", ""koreno"", ""mì vị bò cay"", ""mì jumbo""]","[""đỏ"", ""trắng"", ""vàng""]",[],"[""nilon""]","[""gói""]","[""vị bò cay""]","[""mềm"", ""dai""]",True,
86910_1.jpg,Ảnh chụp cận cảnh hộp mì 3 miền gold vị chua cay thái.,144,Thùng 30 gói ḿ 3 Mi?n Gold chua cay Thái 75g,,,,,525,gemini-2.0-flash-exp,v1.0,2025-11-02 13:12:32.242752+00:00,False,"[""mì gói"", ""mì 3 miền"", ""mì chua cay thái""]","[""cam"", ""vàng"", ""trắng""]",[],"[""giấy""]","[""hộp giấy""]","[""chua"", ""cay""]",[],True,
89295_2.jpg,Đây là một hộp mì ăn liền 3 miền vị bò hầm rau thơm.,145,Thùng 30 gói ḿ 3 Mi?n Gold ḅ h?m rau th?m 75g,,,,,526,gemini-2.0-flash-exp,v1.0,2025-11-02 13:12:35.779084+00:00,False,"[""mì ăn liền"", ""3 miền"", ""bò hầm rau thơm""]","[""vàng"", ""đỏ"", ""trắng""]",[],"[""giấy""]","[""hộp""]","[""bò"", ""rau thơm""]",[],True,
194026_4.jpg,"Ảnh chụp một gói mì ăn liền Koreno Jumbo với bao bì màu đỏ và trắng, có hình ảnh mì và thịt.",146,Thùng 10 túi ḿ Koreno Jumbo ḅ cay 1kg,,,,,527,gemini-2.0-flash-exp,v1.0,2025-11-02 13:12:38.916907+00:00,False,"[""mì ăn liền"", ""koreno jumbo"", ""thực phẩm"", ""đồ ăn nhanh""]","[""đỏ"", ""trắng"", ""nâu""]","[""hình chữ nhật""]","[""nilon"", ""nhựa""]","[""gói""]","[""thịt""]","[""mềm"", ""dai""]",True,
175912_3.jpg,"Ảnh chụp cận cảnh gói mì ăn liền Paldo Koreno vị bò cay. Gói mì có màu đỏ và trắng, in hình thịt bò và rau.",147,Thùng 24 gói ḿ Koreno ḅ cay 100g,,,,,528,gemini-2.0-flash-exp,v1.0,2025-11-02 13:12:42.861168+00:00,False,"[""mì ăn liền"", ""paldo"", ""koreno"", ""mì vị bò cay""]","[""đỏ"", ""trắng"", ""vàng"", ""nâu""]",[],"[""nilon""]","[""gói""]","[""bò cay""]","[""mềm"", ""dai""]",True,
